time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-07-27T07:57:56.590Z,52.0468333333333,-176.024333333333,7.65,-0.19,ml,7,161,,0.17,av,av91000758,2020-07-29T18:27:56.080Z,"46 km ENE of Adak, Alaska",earthquake,0.51,0.92,0.219033502241534,7,reviewed,av,av
2020-07-27T07:54:11.833Z,54.638,-161.2735,13.3,1.6,ml,,,,0.45,ak,ak0209lrt1u5,2020-08-05T16:34:03.567Z,"81 km SE of King Cove, Alaska",earthquake,,1.9,,,reviewed,ak,ak
2020-07-27T07:51:55.420Z,19.2255001068115,-155.427993774414,31.8099994659424,2.19000006,md,51,128,,0.119999997,hv,hv72062652,2020-07-27T07:57:35.540Z,"5 km ENE of Pāhala, Hawaii",earthquake,0.5,0.709999979,1.00999999,19,automatic,hv,hv
2020-07-27T07:50:29.340Z,38.1793,-117.7743,5,1.1,ml,13,109.74,0.06,0.12,nn,nn00763707,2020-07-27T08:07:30.491Z,"37 km SE of Mina, Nevada",earthquake,,0.9,,,automatic,nn,nn
2020-07-27T07:48:15.280Z,38.1292,-118.1493,3.2,0.8,ml,12,154.85,0.086,0.12,nn,nn00763706,2020-07-27T07:51:27.189Z,"29 km S of Mina, Nevada",earthquake,,11,,,automatic,nn,nn
2020-07-27T07:40:27.630Z,38.125,-118.0502,2.3,0.5,ml,10,150.31,0.06,0.24,nn,nn00763705,2020-07-27T07:50:07.033Z,"29 km S of Mina, Nevada",earthquake,,21.3,,,automatic,nn,nn
2020-07-27T07:38:54.350Z,17.9518,-66.7021,6,2.72,md,19,186,0.1322,0.14,pr,pr2020209015,2020-08-08T15:27:53.180Z,"5 km SSE of Tallaboa, Puerto Rico",earthquake,0.42,0.28,0.13,14,reviewed,pr,pr
2020-07-27T07:38:30.850Z,38.1313,-118.1727,0.1,1.3,ml,11,190.49,0.121,0.11,nn,nn00763703,2020-07-27T07:42:47.274Z,"29 km S of Mina, Nevada",earthquake,,11.2,,,automatic,nn,nn
2020-07-27T07:27:48.270Z,37.8316667,-121.7708333,14.06,2.54,md,84,94,0.09735,0.12,nc,nc73434031,2020-07-31T08:42:48.040Z,"11km SSW of Brentwood, CA",earthquake,0.21,0.37,0.142,84,reviewed,nc,nc
2020-07-27T07:24:27.572Z,62.1756,-151.2419,80.3,1.9,ml,,,,0.51,ak,ak0209lrmrrr,2020-08-05T16:33:56.136Z,"22 km NNE of Skwentna, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2020-07-27T07:23:41.790Z,52.0275,-176.0295,4.52,-0.28,ml,7,139,,0.24,av,av91000753,2020-07-29T18:23:26.100Z,"44 km ENE of Adak, Alaska",earthquake,0.66,1.05,0.157611760336302,7,reviewed,av,av
2020-07-27T07:18:25.239Z,52.3474,176.9215,19.9,2.7,ml,,,,0.58,ak,ak0209lrlha3,2020-08-05T16:35:19.500Z,"259 km ESE of Attu Station, Alaska",earthquake,,1.5,,,reviewed,ak,ak
2020-07-27T07:16:34.970Z,17.9421,-66.897,13,2.64,md,21,194,0.0375,0.17,pr,pr2020209003,2020-07-27T20:03:01.002Z,"3 km SSE of Guánica, Puerto Rico",earthquake,0.57,0.25,0.36,9,reviewed,pr,pr
2020-07-27T07:14:21.517Z,60.9277,-147.1361,15,1.2,ml,,,,0.77,ak,ak0209lrkm20,2020-08-05T16:33:49.221Z,"25 km WNW of Tatitlek, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-07-27T07:12:17.960Z,38.223,-117.957,2.5,0.6,ml,8,127.71,0.01,0.14,nn,nn00763702,2020-07-27T07:40:06.470Z,"22 km SE of Mina, Nevada",earthquake,,13.4,,,automatic,nn,nn
2020-07-27T07:10:54.040Z,19.4856666666667,-155.5825,-1.47,2.6,ml,53,52,,0.18,hv,hv72062607,2020-07-27T22:04:29.611Z,"29 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.24,0.27,0.151008011709779,27,reviewed,hv,hv
2020-07-27T07:10:08.120Z,36.0736667,-120.6536667,-0.63,0.56,md,15,135,0.04682,0.05,nc,nc73434026,2020-07-31T15:46:27.609Z,"23km ENE of San Ardo, CA",earthquake,0.37,1.4,0.208,6,reviewed,nc,nc
2020-07-27T07:08:40.770Z,38.2158,-117.7287,10.8,1.4,ml,16,125.95,0.133,0.06,nn,nn00763700,2020-07-27T07:14:07.966Z,"38 km ESE of Mina, Nevada",earthquake,,1.8,,,automatic,nn,nn
2020-07-27T07:01:40.040Z,38.7425003,-122.7116699,1.43,1.18,md,10,196,0.02168,0.05,nc,nc73434016,2020-07-27T09:38:03.317Z,"4km SSW of Anderson Springs, CA",earthquake,0.63,0.49,0.05,4,automatic,nc,nc
2020-07-27T07:01:29.980Z,38.7476667,-122.7095,1.56,0.6,md,23,87,0.007114,0.03,nc,nc73434021,2020-07-27T18:02:21.205Z,"3km SSW of Anderson Springs, CA",earthquake,0.18,0.18,0.065,6,reviewed,nc,nc
2020-07-27T06:54:20.862Z,52.0318,-174.1345,16.1,1.3,ml,,,,0.34,ak,ak0209lr7r46,2020-08-05T16:35:12.509Z,"18 km SSE of Atka, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2020-07-27T06:54:02.960Z,38.9886667,-123.1505,-0.56,1.33,md,14,89,0.05825,0.1,nc,nc73434011,2020-07-27T19:27:04.974Z,"16km S of Talmage, CA",earthquake,0.27,1.35,0.198,13,reviewed,nc,nc
2020-07-27T06:53:49.850Z,38.0355,-118.782,5.78,1.61,md,29,92,0.3027,0.06,nc,nc73434006,2020-07-28T03:37:05.225Z,"28km SE of Bodie, CA",earthquake,0.32,5.09,0.249,27,reviewed,nc,nc
2020-07-27T06:52:51.540Z,32.9288333,-116.2405,8.66,0.69,ml,13,77,0.05879,0.23,ci,ci38610810,2020-07-27T06:56:41.255Z,"26km SSW of Ocotillo Wells, CA",earthquake,0.59,1.03,0.14,6,automatic,ci,ci
2020-07-27T06:52:29.300Z,35.6471667,-117.4593333,6.13,0.64,ml,6,166,0.06058,0.13,ci,ci38610802,2020-07-27T13:29:23.625Z,"14km SSW of Searles Valley, CA",earthquake,0.95,1.41,0.128,5,reviewed,ci,ci
2020-07-27T06:51:42.090Z,35.8795,-120.4275,9.43,1.36,md,39,69,0.008961,0.05,nc,nc73434001,2020-07-30T02:28:03.370Z,"2km S of Parkfield, CA",earthquake,0.27,0.21,0.204,16,reviewed,nc,nc
2020-07-27T06:45:19.530Z,38.7939987,-122.7823334,3.81,0.65,md,11,101,0.01717,0.01,nc,nc73433996,2020-07-27T08:18:02.827Z,"3km NW of The Geysers, CA",earthquake,0.52,0.99,0.1,2,automatic,nc,nc
2020-07-27T06:42:22.501Z,54.3223,-159.7121,23.5,1.8,ml,,,,0.51,ak,ak0209lr56ne,2020-08-05T16:35:05.486Z,"123 km SSE of Sand Point, Alaska",earthquake,,1.6,,,reviewed,ak,ak
2020-07-27T06:39:01.550Z,63.118,-151.8937,157.2,1.3,ml,,,,0.42,ak,ak0209lr4ipv,2020-08-05T16:32:32.642Z,"47 km S of Denali National Park, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-07-27T06:38:56.180Z,38.2078,-117.742,9.4,1.1,ml,18,96.52,0.029,0.03,nn,nn00763696,2020-07-27T06:55:07.734Z,"37 km ESE of Mina, Nevada",earthquake,,3.4,,,automatic,nn,nn
2020-07-27T06:33:04.349Z,54.8641,-160.2804,25.6,1.6,ml,,,,0.39,ak,ak0209lr37tc,2020-08-05T16:32:25.723Z,"54 km SSE of Sand Point, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2020-07-27T06:32:59.014Z,60.9256,-147.0736,17.5,1.9,ml,,,,0.75,ak,ak0209lr347u,2020-08-05T16:32:18.311Z,"22 km WNW of Tatitlek, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2020-07-27T06:31:41.230Z,52.0495,-176.0235,9.46,-0.63,ml,4,165,,0.19,av,av91000748,2020-07-29T18:20:13.490Z,"46 km ENE of Adak, Alaska",earthquake,1.03,1.6,0.211921922450961,4,reviewed,av,av
2020-07-27T06:28:11.776Z,44.299,-115.148,10,2.4,ml,,65,0.907,0.71,us,us6000b5d4,2020-07-31T12:37:37.040Z,"19 km WNW of Stanley, Idaho",earthquake,1.5,2,0.048,56,reviewed,us,us
2020-07-27T06:27:33.748Z,54.8369,-160.3189,26,1.6,ml,,,,0.5,ak,ak0209lr1zpn,2020-08-05T16:32:10.950Z,"56 km SSE of Sand Point, Alaska",earthquake,,15.9,,,reviewed,ak,ak
2020-07-27T06:27:28.360Z,46.612,-119.841333333333,6.43,1.32,ml,16,107,0.05432,0.06,uw,uw61663081,2020-07-29T19:47:07.220Z,"9 km SE of Desert Aire, Washington",earthquake,0.28,0.14,0.118366905071555,16,reviewed,uw,uw
2020-07-27T06:24:01.320Z,51.7226666666667,-177.094333333333,12.72,0.08,ml,6,294,,0.08,av,av91000738,2020-07-29T18:12:01.970Z,"35 km WSW of Adak, Alaska",earthquake,1.69,1.65,0.212346725037192,5,reviewed,av,av
2020-07-27T06:19:37.321Z,62.1937,-150.109,11,1.2,ml,,,,0.77,ak,ak0209lr0a8n,2020-08-05T16:32:04.132Z,"13 km WNW of Y, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-07-27T06:13:58.850Z,38.192,-117.7517,13.3,1.9,ml,26,73.68,0.119,0.1,nn,nn00763692,2020-07-27T06:40:10.064Z,"38 km SE of Mina, Nevada",earthquake,,1,,,automatic,nn,nn
2020-07-27T06:13:04.660Z,35.7915,-117.5898333,13.17,0.78,ml,10,136,0.1433,0.2,ci,ci38610786,2020-07-27T06:16:37.843Z,"17km W of Searles Valley, CA",earthquake,0.84,1.27,0.147,8,automatic,ci,ci
2020-07-27T06:05:09.889Z,31.6494,-104.3019,5,2.6,ml,,64,0.17,0.24,us,us6000b4lb,2020-07-27T11:10:10.619Z,"58 km S of Whites City, New Mexico",earthquake,0.8,1.9,0.074,64,reviewed,us,us
2020-07-27T06:03:53.830Z,38.2028,-117.7513,12.6,1.3,ml,23,123.27,0.117,0.06,nn,nn00763688,2020-07-27T06:15:08.147Z,"37 km SE of Mina, Nevada",earthquake,,1.1,,,automatic,nn,nn
2020-07-27T06:00:12.154Z,54.8528,-159.8033,9.1,1.9,ml,,,,0.45,ak,ak0209lqw5rr,2020-08-05T16:31:56.180Z,"69 km SE of Sand Point, Alaska",earthquake,,1.8,,,reviewed,ak,ak
2020-07-27T05:59:26.830Z,46.0011667,-111.3956667,5.84,0.74,ml,7,162,0.197,0.12,mb,mb80452964,2020-07-27T16:23:35.690Z,"4 km SSW of Ponderosa Pines, Montana",earthquake,0.68,7.73,0.289,2,reviewed,mb,mb
2020-07-27T05:58:43.675Z,58.1949,-155.2751,2.5,0.1,ml,,,,0.33,ak,ak0209lqn84m,2020-08-05T16:31:48.166Z,"85 km NW of Karluk, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-07-27T05:57:57.730Z,38.2125,-117.7358,13.4,1.1,ml,21,69.24,0.035,0.08,nn,nn00763684,2020-07-27T06:04:48.484Z,"38 km ESE of Mina, Nevada",earthquake,,1.2,,,automatic,nn,nn
2020-07-27T05:54:54.050Z,36.0061667,-117.3593333,5.62,1.02,ml,12,130,0.1171,0.22,ci,ci38610778,2020-07-27T13:30:37.161Z,"27km N of Searles Valley, CA",earthquake,0.65,2.39,0.131,10,reviewed,ci,ci
2020-07-27T05:53:25.039Z,36.8705,-97.4455,7.95,1.29,ml,55,97,0.1448715713,0.31,ok,ok2020oqmh,2020-07-27T13:08:37.935Z,"7 km N of Nardin, Oklahoma",earthquake,,1.3,0.19,22,reviewed,ok,ok
2020-07-27T05:51:47.480Z,35.6708333,-117.4563333,8.73,0.95,ml,15,158,0.08429,0.24,ci,ci38610770,2020-07-27T05:55:27.307Z,"12km SSW of Searles Valley, CA",earthquake,0.75,1.51,0.15,7,automatic,ci,ci
2020-07-27T05:50:23.925Z,30.3976,94.7881,34.66,4.9,mb,,61,5.466,0.69,us,us6000b4l6,2020-07-27T06:12:00.040Z,"242 km WSW of Qamdo, China",earthquake,10.2,5.9,0.053,112,reviewed,us,us
2020-07-27T05:44:20.300Z,38.2085,-117.7367,12.7,1.3,ml,16,125.8,0.131,0.12,nn,nn00763680,2020-07-27T05:56:07.568Z,"38 km ESE of Mina, Nevada",earthquake,,1.4,,,automatic,nn,nn
2020-07-27T05:38:03.545Z,50.5321,-173.5831,9.9,2.9,ml,,,,0.54,ak,ak0209lqiw16,2020-08-05T16:31:39.788Z,"190 km SSE of Atka, Alaska",earthquake,,1.9,,,reviewed,ak,ak
2020-07-27T05:36:28.780Z,35.6588333,-117.5238333,2.17,0.93,ml,15,131,0.08792,0.19,ci,ci38610762,2020-07-27T13:30:51.162Z,"14km ENE of Ridgecrest, CA",earthquake,0.41,0.77,0.144,11,reviewed,ci,ci
2020-07-27T05:31:50.524Z,52.5767,-172.7606,119.9,2.3,ml,,,,0.74,ak,ak0209lqhki9,2020-08-05T16:31:32.347Z,"106 km ENE of Atka, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2020-07-27T05:26:32.671Z,38.1774,-117.7948,4.7,2.5,ml,27,65.34,0.062,0.1482,nn,nn00763675,2020-07-31T11:14:17.040Z,"36 km SE of Mina, Nevada",earthquake,,1.2,0.51,14,reviewed,nn,nn
2020-07-27T05:26:15.310Z,38.1697,-117.979,1.7,1.2,ml,14,104.11,0.028,0.09,nn,nn00763676,2020-07-27T05:46:41.327Z,"27 km SSE of Mina, Nevada",earthquake,,0.5,,,automatic,nn,nn
2020-07-27T05:22:14.130Z,44.1443,-115.0801,10,3.4,ml,,73,0.755,0.67,us,us6000b4kw,2020-08-03T02:12:07.449Z,"13 km SW of Stanley, Idaho",earthquake,1.4,2,0.032,132,reviewed,us,us
2020-07-27T05:20:13.670Z,38.7478333,-122.7068333,1.76,0.22,md,11,115,0.008,0.02,nc,nc73433986,2020-07-27T23:12:02.821Z,"3km SSW of Anderson Springs, CA",earthquake,0.43,0.62,0.045,2,reviewed,nc,nc
2020-07-27T05:19:02.900Z,38.206,-117.8097,9.3,1.2,ml,14,140.63,0.089,0.1,nn,nn00763673,2020-07-27T05:27:26.866Z,"Nevada",earthquake,,1.4,,,automatic,nn,nn
2020-07-27T05:17:00.220Z,17.969,-66.843,13,3.17,md,22,194,0.0367,0.15,pr,pr2020209002,2020-07-27T05:40:20.040Z,"3 km SW of Indios, Puerto Rico",earthquake,0.64,0.29,0.16,20,reviewed,pr,pr
2020-07-27T05:14:51.362Z,20.8717,104.5406,10,4.8,mb,,59,4.641,0.57,us,us6000b4kv,2020-07-27T18:00:34.521Z,"~120km W of Hanoi, Vietnam",earthquake,9.9,1.9,0.071,61,reviewed,us,us
2020-07-27T05:14:19.170Z,38.1327,-118.0757,7,1,ml,16,131.97,0.041,0.2,nn,nn00763670,2020-07-27T05:20:07.235Z,"California-Nevada border region",earthquake,,1.2,,,automatic,nn,nn
2020-07-27T05:13:46.590Z,19.1008333333333,-155.4565,39.88,1.9,md,39,180,,0.12,hv,hv72062437,2020-07-29T01:38:04.890Z,"11 km SSE of Pāhala, Hawaii",earthquake,0.86,1.2,0.0417125975225132,21,reviewed,hv,hv
2020-07-27T05:13:07.420Z,17.9778,-66.7185,9,2.35,md,20,178,0.1297,0.14,pr,pr2020209011,2020-08-08T08:27:32.192Z,"1 km S of Tallaboa, Puerto Rico",earthquake,0.36,0.33,0.14,14,reviewed,pr,pr
2020-07-27T05:12:03.110Z,19.0773333333333,-155.486333333333,46.51,1.99,md,39,183,,0.18,hv,hv72062427,2020-07-31T12:45:58.040Z,"9 km E of Naalehu, Hawaii",earthquake,1.08,0.75,0.0465421696878652,17,reviewed,hv,hv
2020-07-27T05:11:23.500Z,19.0860004425049,-155.439163208008,38.6500015258789,2.29999995,md,13,295,,0.119999997,hv,hv72062422,2020-07-27T05:14:41.260Z,"13 km SSE of Pāhala, Hawaii",earthquake,1.63,1.91999996,0.660000026,5,automatic,hv,hv
2020-07-27T05:03:42.097Z,54.8419,-160.3673,23.8,2.1,ml,,,,0.59,ak,ak0209lqbfmg,2020-08-05T16:31:25.215Z,"55 km S of Sand Point, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-07-27T05:00:33.400Z,58.2581666666667,-155.145833333333,5.26,-1.43,ml,5,186,,0.19,av,av91000733,2020-07-29T18:02:59.180Z,"87 km NNW of Karluk, Alaska",earthquake,1.16,2.13,0.173216215608698,3,reviewed,av,av
2020-07-27T04:59:18.988Z,38.1402,-118.0658,3.4,1.4,ml,23,113.48,0.023,0.1234,nn,nn00763664,2020-07-28T02:21:11.164Z,"28 km S of Mina, Nevada",earthquake,,0.9,0.4,11,reviewed,nn,nn
2020-07-27T04:57:18.980Z,33.6915,-116.711,15.73,0.8,ml,31,57,0.01979,0.21,ci,ci38610746,2020-07-27T05:01:02.545Z,"5km S of Idyllwild, CA",earthquake,0.39,0.61,0.152,24,automatic,ci,ci
2020-07-27T04:55:03.840Z,33.1545,-116.5586667,12.63,0.79,ml,43,44,0.08025,0.2,ci,ci38610730,2020-07-28T15:51:40.233Z,"9km NNE of Julian, CA",earthquake,0.22,0.56,0.168,16,reviewed,ci,ci
2020-07-27T04:54:49.110Z,40.2588333,-121.1836667,10.01,1.04,md,5,165,0.03133,0.02,nc,nc73433971,2020-07-27T19:08:36.101Z,"5km N of Almanor, CA",earthquake,1.49,1.84,0.276,5,reviewed,nc,nc
2020-07-27T04:52:45.800Z,38.1545,-117.8638,8.4,1.9,ml,11,90.31,0.13,0.1,nn,nn00763662,2020-07-27T05:00:14.902Z,"33 km SE of Mina, Nevada",earthquake,,11.1,,,automatic,nn,nn
2020-07-27T04:52:02.480Z,38.1445,-117.8957,9.4,1.4,ml,10,94.18,0.019,0.06,nn,nn00763661,2020-07-27T05:00:06.675Z,"33 km SE of Mina, Nevada",earthquake,,0.9,,,automatic,nn,nn
2020-07-27T04:49:53.630Z,56.1143333333333,-159.347333333333,3.39,0.33,ml,5,116,,0.08,av,av91005191,2020-07-29T17:56:46.990Z,"25 km NNE of Ivanof Bay, Alaska",earthquake,0.31,1.81,0.230272329168262,5,reviewed,av,av
2020-07-27T04:46:50.170Z,38.1647,-117.7185,11,0.9,ml,10,167.35,0.049,0.15,nn,nn00763660,2020-07-27T04:53:26.347Z,"42 km SE of Mina, Nevada",earthquake,,3.5,,,automatic,nn,nn
2020-07-27T04:43:16.840Z,36.0466667,-117.8501667,3.16,1.22,ml,22,75,0.05072,0.09,ci,ci38610722,2020-07-29T20:30:44.086Z,"9km E of Coso Junction, CA",earthquake,0.13,0.27,0.205,10,reviewed,ci,ci
2020-07-27T04:42:53.020Z,35.8693333,-117.6906667,6.28,-0.24,ml,7,178,0.08495,0.12,ci,ci37451581,2020-07-29T20:34:03.397Z,"21km ESE of Little Lake, CA",earthquake,0.51,1.17,0.036,2,reviewed,ci,ci
2020-07-27T04:40:00.430Z,38.2107,-117.7523,9.3,0.6,ml,11,92.38,0.044,0.03,nn,nn00763658,2020-07-27T04:48:46.465Z,"37 km ESE of Mina, Nevada",earthquake,,8.7,,,automatic,nn,nn
2020-07-27T04:38:11.840Z,35.5246667,-117.3693333,8.29,1.45,ml,36,41,0.003928,0.12,ci,ci38610714,2020-07-29T20:26:40.425Z,"27km S of Trona, CA",earthquake,0.16,0.3,0.139,20,reviewed,ci,ci
2020-07-27T04:35:51.508Z,59.1906,-153.1119,71.9,1.4,ml,,,,0.37,ak,ak0209lpwvny,2020-08-05T16:33:01.952Z,"70 km WSW of Nanwalek, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2020-07-27T04:33:23.060Z,19.2159996032715,-155.429992675781,31.6700000762939,1.73000002,md,32,146,,0.119999997,hv,hv72062407,2020-07-27T04:36:32.990Z,"5 km ENE of Pāhala, Hawaii",earthquake,0.76,0.649999976,0.460000008,5,automatic,hv,hv
2020-07-27T04:30:56.066Z,51.3389,-177.0252,24.2,1.3,ml,,,,0.32,ak,ak0209lpvtfq,2020-08-05T16:32:54.829Z,"65 km SSW of Adak, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-07-27T04:30:34.830Z,64.7785,-148.9788,15.4,0.9,ml,,,,0.24,ak,ak0209lpvrsc,2020-08-05T16:31:18.174Z,"20 km NNE of Four Mile Road, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2020-07-27T04:29:53.931Z,54.8854,-160.3653,23,2.8,ml,,172,0.451,0.42,us,us6000b9rj,2020-08-05T22:15:01.040Z,"50 km S of Sand Point, Alaska",earthquake,3,11.2,0.074,24,reviewed,us,us
2020-07-27T04:26:07.770Z,17.9273,-66.8701,12,2.34,md,18,199,0.0487,0.1,pr,pr2020209010,2020-08-08T08:11:45.390Z,"6 km SSE of Maria Antonia, Puerto Rico",earthquake,0.56,0.36,0.2,12,reviewed,pr,pr
2020-07-27T04:14:50.359Z,36.39433333,-96.88816667,3.68,0.68,ml,30,64,0.03419329011,0.15,ok,ok2020oqiy,2020-07-27T13:26:25.719Z,"9 km NW of Pawnee, Oklahoma",earthquake,,0.5,0.21,12,reviewed,ok,ok
2020-07-27T04:14:11.940Z,35.6321667,-117.4186667,7.74,1.66,ml,36,70,0.05775,0.16,ci,ci38610698,2020-07-29T20:16:50.994Z,"15km S of Searles Valley, CA",earthquake,0.19,0.52,0.215,22,reviewed,ci,ci
2020-07-27T04:11:07.790Z,33.0353333,-115.995,8.39,1.11,ml,37,58,0.1497,0.19,ci,ci38610690,2020-07-29T18:59:33.691Z,"18km SE of Ocotillo Wells, CA",earthquake,0.21,1.26,0.173,21,reviewed,ci,ci
2020-07-27T04:06:16.480Z,38.1858,-117.8313,0,1.2,ml,16,67.56,0.009,0.3,nn,nn00763653,2020-07-27T04:39:27.271Z,"33 km SE of Mina, Nevada",earthquake,,1.7,,,automatic,nn,nn
2020-07-27T04:01:59.480Z,33.4816667,-116.7911667,4.21,0.29,ml,27,57,0.03157,0.17,ci,ci38610682,2020-07-28T15:40:59.430Z,"8km ENE of Aguanga, CA",earthquake,0.21,0.45,0.032,7,reviewed,ci,ci
2020-07-27T03:57:26.800Z,35.6105,-117.439,7.92,1.98,ml,36,73,0.03051,0.13,ci,ci38610674,2020-07-29T18:43:05.259Z,"18km S of Searles Valley, CA",earthquake,0.18,0.38,0.195,46,reviewed,ci,ci
2020-07-27T03:56:57.400Z,38.8134995,-122.8249969,2.1,0.78,md,16,56,0.005662,0.02,nc,nc73433956,2020-07-27T06:01:01.946Z,"7km NW of The Geysers, CA",earthquake,0.28,0.46,0.14,2,automatic,nc,nc
2020-07-27T03:56:03.620Z,36.35716667,-98.15566667,6.2,1.2,ml,34,67,0.03689276038,0.33,ok,ok2020oqil,2020-07-28T14:14:56.240Z,"3 km SSE of Meno, Oklahoma",earthquake,,0.7,0.15,13,reviewed,ok,ok
2020-07-27T03:55:50.150Z,37.6585,-118.8691667,1.9,0.3,md,11,209,0.02609,0.03,nc,nc73433961,2020-07-27T17:41:18.531Z,"10km ENE of Mammoth Lakes, CA",earthquake,0.65,1.19,0.094,9,reviewed,nc,nc
2020-07-27T03:55:18.124Z,54.4705,-160.9087,5.2,1.8,ml,,,,0.5,ak,ak0209lpfnt0,2020-08-05T16:32:47.472Z,"99 km SSW of Sand Point, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2020-07-27T03:52:17.579Z,36.874,-97.443,7.43,0.8,ml,37,98,0.1412722776,0.41,ok,ok2020oqih,2020-07-28T13:15:51.609Z,"7 km N of Nardin, Oklahoma",earthquake,,2.2,0.23,12,reviewed,ok,ok
2020-07-27T03:50:52.800Z,19.1891666666667,-155.378333333333,31.81,1.58,md,18,190,,0.12,hv,hv72062392,2020-07-28T01:01:49.120Z,"10 km E of Pāhala, Hawaii",earthquake,1.33,0.95,0.0253121230194056,8,reviewed,hv,hv
2020-07-27T03:50:15.318Z,54.0135,-163.5549,35,2.6,ml,,190,0.746,0.48,us,us6000b9ri,2020-08-05T22:12:35.040Z,"94 km S of False Pass, Alaska",earthquake,2.9,2,0.128,8,reviewed,us,us
2020-07-27T03:45:48.072Z,57.7207,-154.5939,6.6,0.9,ml,,,,0.63,ak,ak0209lpdkyf,2020-08-05T16:32:40.044Z,"18 km NNW of Karluk, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-07-27T03:44:18.570Z,32.958,-115.5445,8.16,1.2,ml,15,75,0.058,0.18,ci,ci38610666,2020-07-29T18:28:29.640Z,"3km SSW of Brawley, CA",earthquake,0.28,0.74,0.166,12,reviewed,ci,ci
2020-07-27T03:44:07.615Z,58.3377,-133.4673,1.8,3,ml,,,,0.65,ak,ak0209lpda4l,2020-08-10T23:00:17.040Z,"55 km E of Juneau, Alaska",other event,,0.3,,,reviewed,ak,ak
2020-07-27T03:41:59.520Z,38.8433333,-122.8235,1.47,0.2,md,19,69,0.01049,0.03,nc,nc73433951,2020-07-29T21:53:03.009Z,"9km WNW of Cobb, CA",earthquake,0.18,0.32,0.141,4,reviewed,nc,nc
2020-07-27T03:39:16.580Z,38.8404999,-122.8228302,1.46,1.08,md,24,65,0.01007,0.03,nc,nc73433946,2020-07-27T05:32:02.737Z,"9km WNW of Cobb, CA",earthquake,0.2,0.36,0.15,5,automatic,nc,nc
2020-07-27T03:39:03.586Z,58.3694,-133.5131,4.3,1.8,ml,,,,0.42,ak,ak0209lpc77q,2020-08-05T16:29:37.145Z,"53 km E of Juneau, Alaska",other event,,0.3,,,reviewed,ak,ak
2020-07-27T03:35:57.445Z,61.6938,-151.1858,74.5,1.4,ml,,,,0.45,ak,ak0209lpbgho,2020-08-05T16:29:29.989Z,"34 km SSE of Skwentna, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2020-07-27T03:34:01.310Z,38.1493,-118.0123,4.7,0.8,ml,10,136.68,0.038,0.03,nn,nn00763649,2020-07-27T03:43:26.328Z,"28 km SSE of Mina, Nevada",earthquake,,7.2,,,automatic,nn,nn
2020-07-27T03:33:28.360Z,33.4703333,-116.4956667,4.34,0.36,ml,18,127,0.09181,0.2,ci,ci38610650,2020-07-28T15:22:50.982Z,"19km ESE of Anza, CA",earthquake,0.33,0.67,0.033,5,reviewed,ci,ci
2020-07-27T03:30:31.559Z,36.198,-96.97416667,4.46,0.93,ml,45,41,0.09808075321,0.23,ok,ok2020oqhp,2020-07-27T13:16:57.716Z,"5 km SW of Glencoe, Oklahoma",earthquake,,0.8,0.14,13,reviewed,ok,ok
2020-07-27T03:30:22.022Z,54.9925,-160.5015,46.4,2.1,ml,,,,0.29,ak,ak0209lpab8k,2020-08-05T16:29:22.367Z,"38 km S of Sand Point, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2020-07-27T03:29:02.188Z,58.4351,-133.6346,4.9,3.1,ml,,,,0.66,ak,ak0209lpa1yi,2020-08-10T22:58:30.040Z,"48 km ENE of Juneau, Alaska",other event,,0.4,,,reviewed,ak,ak
2020-07-27T03:28:26.660Z,58.3573,-133.5401,2.5,1.8,ml,,,,0.46,ak,ak0209lp9wao,2020-08-10T22:57:42.040Z,"51 km E of Juneau, Alaska",other event,,0.2,,,reviewed,ak,ak
2020-07-27T03:28:06.810Z,38.1575,-122.293,6.52,2.04,md,60,38,0.03798,0.15,nc,nc73433941,2020-07-30T01:36:03.018Z,"3km SW of American Canyon, CA",earthquake,0.19,0.41,0.176,47,reviewed,nc,nc
2020-07-27T03:26:49.480Z,35.685,-117.4836667,6.78,0.92,ml,21,86,0.09983,0.12,ci,ci38610642,2020-07-29T18:22:39.326Z,"12km SW of Searles Valley, CA",earthquake,0.2,0.74,0.155,4,reviewed,ci,ci
